track_name,artist_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Moving On,Marshmello,0.687,0.799,0,-1.498,1,0.0354,0.00286,0.0565,0.21,0.67,142,audio_features,6Ehy8wRUYjAZcMMRCxMZVM,spotify:track:6Ehy8wRUYjAZcMMRCxMZVM,https://api.spotify.com/v1/tracks/6Ehy8wRUYjAZcMMRCxMZVM,https://api.spotify.com/v1/audio-analysis/6Ehy8wRUYjAZcMMRCxMZVM,179155,4
Faded,Alan Walker,0.468,0.627,6,-5.085,1,0.0476,0.0281,7.97E-06,0.11,0.159,179.642,audio_features,698ItKASDavgwZ3WjaWjtz,spotify:track:698ItKASDavgwZ3WjaWjtz,https://api.spotify.com/v1/tracks/698ItKASDavgwZ3WjaWjtz,https://api.spotify.com/v1/audio-analysis/698ItKASDavgwZ3WjaWjtz,212107,4
Closer,"The Chainsmokers, Halsey",0.748,0.524,8,-5.599,1,0.0338,0.414,0,0.111,0.661,95.01,audio_features,7BKLCZ1jbUBVqRi2FVlTVw,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,https://api.spotify.com/v1/tracks/7BKLCZ1jbUBVqRi2FVlTVw,https://api.spotify.com/v1/audio-analysis/7BKLCZ1jbUBVqRi2FVlTVw,244960,4
Lonely Together (feat. Rita Ora),"Avicii, Rita Ora",0.655,0.666,5,-5.309,1,0.0612,0.134,2.12E-05,0.0683,0.272,102.977,audio_features,75NhhYjHO43mvZgYtnXgti,spotify:track:75NhhYjHO43mvZgYtnXgti,https://api.spotify.com/v1/tracks/75NhhYjHO43mvZgYtnXgti,https://api.spotify.com/v1/audio-analysis/75NhhYjHO43mvZgYtnXgti,181812,4
Without Me (with Juice WRLD),"Halsey, Juice WRLD",0.744,0.514,6,-6.103,1,0.0746,0.355,0,0.184,0.449,136.013,audio_features,6Zc5f20q7sOe1IC1c1jQvZ,spotify:track:6Zc5f20q7sOe1IC1c1jQvZ,https://api.spotify.com/v1/tracks/6Zc5f20q7sOe1IC1c1jQvZ,https://api.spotify.com/v1/audio-analysis/6Zc5f20q7sOe1IC1c1jQvZ,228816,4
Where Are Ü Now (with Justin Bieber),"Jack Ü, Skrillex, Diplo, Justin Bieber",0.432,0.781,4,-4.038,0,0.0567,0.041,4.21E-06,0.0789,0.197,139.432,audio_features,66hayvUbTotekKU3H4ta1f,spotify:track:66hayvUbTotekKU3H4ta1f,https://api.spotify.com/v1/tracks/66hayvUbTotekKU3H4ta1f,https://api.spotify.com/v1/audio-analysis/66hayvUbTotekKU3H4ta1f,250286,4
Five More Hours,"Deorro, Chris Brown",0.699,0.883,5,-3.226,0,0.219,0.0288,0,0.817,0.499,127.961,audio_features,3MOECVkNshqHYTPt5DZcdN,spotify:track:3MOECVkNshqHYTPt5DZcdN,https://api.spotify.com/v1/tracks/3MOECVkNshqHYTPt5DZcdN,https://api.spotify.com/v1/audio-analysis/3MOECVkNshqHYTPt5DZcdN,211975,4
Heart Upon My Sleeve (feat. Imagine Dragons),"Avicii, Imagine Dragons",0.588,0.601,4,-5.983,0,0.0332,0.316,0,0.148,0.38,126.06,audio_features,6kXNnS7JJz0nAv4XEwEmQJ,spotify:track:6kXNnS7JJz0nAv4XEwEmQJ,https://api.spotify.com/v1/tracks/6kXNnS7JJz0nAv4XEwEmQJ,https://api.spotify.com/v1/audio-analysis/6kXNnS7JJz0nAv4XEwEmQJ,254166,3
Peaches (feat. Daniel Caesar & Giveon),"Justin Bieber, Daniel Caesar, Giveon",0.677,0.696,0,-6.181,1,0.119,0.321,0,0.42,0.464,90.03,audio_features,4iJyoBOLtHqaGxP12qzhQI,spotify:track:4iJyoBOLtHqaGxP12qzhQI,https://api.spotify.com/v1/tracks/4iJyoBOLtHqaGxP12qzhQI,https://api.spotify.com/v1/audio-analysis/4iJyoBOLtHqaGxP12qzhQI,198082,4
Greenlight (feat. Flo Rida & LunchMoney Lewis),"Pitbull, Flo Rida, LunchMoney Lewis",0.695,0.837,1,-5.617,0,0.281,0.245,0,0.367,0.639,115.067,audio_features,2q95XoeFGixx8b5LNF6Ey1,spotify:track:2q95XoeFGixx8b5LNF6Ey1,https://api.spotify.com/v1/tracks/2q95XoeFGixx8b5LNF6Ey1,https://api.spotify.com/v1/audio-analysis/2q95XoeFGixx8b5LNF6Ey1,244174,4
A Different Way (with Lauv),"DJ Snake, Lauv",0.784,0.757,8,-3.912,1,0.0384,0.495,1.18E-06,0.142,0.587,104.996,audio_features,1YMBg7rOjxzbya0fPOYfNX,spotify:track:1YMBg7rOjxzbya0fPOYfNX,https://api.spotify.com/v1/tracks/1YMBg7rOjxzbya0fPOYfNX,https://api.spotify.com/v1/audio-analysis/1YMBg7rOjxzbya0fPOYfNX,198286,4
Darkside,"Alan Walker, Au/Ra, Tomine Harket",0.425,0.642,4,-5.06,0,0.0502,0.164,0,0.118,0.112,170.008,audio_features,1snWlbcbgQpJfknoI30DWG,spotify:track:1snWlbcbgQpJfknoI30DWG,https://api.spotify.com/v1/tracks/1snWlbcbgQpJfknoI30DWG,https://api.spotify.com/v1/audio-analysis/1snWlbcbgQpJfknoI30DWG,211867,4
On The Floor,"Jennifer Lopez, Pitbull",0.73,0.777,3,-5.194,0,0.0496,0.105,0.000486,0.0691,0.575,130.003,audio_features,3C0nOe05EIt1390bVABLyN,spotify:track:3C0nOe05EIt1390bVABLyN,https://api.spotify.com/v1/tracks/3C0nOe05EIt1390bVABLyN,https://api.spotify.com/v1/audio-analysis/3C0nOe05EIt1390bVABLyN,284867,4
"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled, Justin Bieber, Quavo, Chance the Rapper, Lil Wayne",0.609,0.668,7,-4.284,1,0.0367,0.0552,0,0.167,0.811,80.924,audio_features,3DXncPQOG4VBw3QHh3S817,spotify:track:3DXncPQOG4VBw3QHh3S817,https://api.spotify.com/v1/tracks/3DXncPQOG4VBw3QHh3S817,https://api.spotify.com/v1/audio-analysis/3DXncPQOG4VBw3QHh3S817,288600,4
Stereo Love,"Edward Maya, Vika Jigulina",0.771,0.728,9,-6.809,1,0.0359,0.0174,0.0299,0.0779,0.297,127.019,audio_features,5iVokrKeCN1Bje8GlgxtQU,spotify:track:5iVokrKeCN1Bje8GlgxtQU,https://api.spotify.com/v1/tracks/5iVokrKeCN1Bje8GlgxtQU,https://api.spotify.com/v1/audio-analysis/5iVokrKeCN1Bje8GlgxtQU,320637,4
Beautiful People (feat. Khalid),"Ed Sheeran, Khalid",0.64,0.648,5,-8.113,0,0.187,0.124,0,0.0802,0.548,92.977,audio_features,4evmHXcjt3bTUHD1cvny97,spotify:track:4evmHXcjt3bTUHD1cvny97,https://api.spotify.com/v1/tracks/4evmHXcjt3bTUHD1cvny97,https://api.spotify.com/v1/audio-analysis/4evmHXcjt3bTUHD1cvny97,197867,4
More Than You Know,Axwell /\ Ingrosso,0.646,0.741,5,-4.973,0,0.034,0.0275,0,0.312,0.571,123.077,audio_features,6h5PAsRni4IRlxWr6uDPTP,spotify:track:6h5PAsRni4IRlxWr6uDPTP,https://api.spotify.com/v1/tracks/6h5PAsRni4IRlxWr6uDPTP,https://api.spotify.com/v1/audio-analysis/6h5PAsRni4IRlxWr6uDPTP,203000,4
Cold Water,"Major Lazer, Justin Bieber, MØ",0.608,0.798,6,-5.092,0,0.0432,0.0736,0,0.156,0.5,92.946,audio_features,6xsGllAEwkmF4SSDwdpmMt,spotify:track:6xsGllAEwkmF4SSDwdpmMt,https://api.spotify.com/v1/tracks/6xsGllAEwkmF4SSDwdpmMt,https://api.spotify.com/v1/audio-analysis/6xsGllAEwkmF4SSDwdpmMt,185352,4
Bangarang (feat. Sirah),"Skrillex, Sirah",0.716,0.972,7,-2.302,1,0.196,0.0145,3.22E-05,0.317,0.576,110.026,audio_features,6VRhkROS2SZHGlp0pxndbJ,spotify:track:6VRhkROS2SZHGlp0pxndbJ,https://api.spotify.com/v1/tracks/6VRhkROS2SZHGlp0pxndbJ,https://api.spotify.com/v1/audio-analysis/6VRhkROS2SZHGlp0pxndbJ,215253,4
Earth,Lil Dicky,0.714,0.643,2,-4.87,1,0.0522,0.73,0,0.087,0.65,96.073,audio_features,1ITG4flAsRCUuqD2sUE2oL,spotify:track:1ITG4flAsRCUuqD2sUE2oL,https://api.spotify.com/v1/tracks/1ITG4flAsRCUuqD2sUE2oL,https://api.spotify.com/v1/audio-analysis/1ITG4flAsRCUuqD2sUE2oL,281573,4
Watermelon Sugar,Harry Styles,0.548,0.816,0,-4.209,1,0.0465,0.122,0,0.335,0.557,95.39,audio_features,6UelLqGlWMcVH1E5c4H7lY,spotify:track:6UelLqGlWMcVH1E5c4H7lY,https://api.spotify.com/v1/tracks/6UelLqGlWMcVH1E5c4H7lY,https://api.spotify.com/v1/audio-analysis/6UelLqGlWMcVH1E5c4H7lY,174000,4
Talking to the Moon,Bruno Mars,0.523,0.607,1,-4.754,0,0.03,0.512,0,0.106,0.0651,145.837,audio_features,1fj7kK0GLtHho6FhszXUWY,spotify:track:1fj7kK0GLtHho6FhszXUWY,https://api.spotify.com/v1/tracks/1fj7kK0GLtHho6FhszXUWY,https://api.spotify.com/v1/audio-analysis/1fj7kK0GLtHho6FhszXUWY,217867,4
Run - Collins Remix,"OneRepublic, Collins",0.646,0.749,11,-6.882,0,0.0336,0.229,0,0.14,0.836,117.05,audio_features,1TGWNtFzNZsNeqT6oBvXtw,spotify:track:1TGWNtFzNZsNeqT6oBvXtw,https://api.spotify.com/v1/tracks/1TGWNtFzNZsNeqT6oBvXtw,https://api.spotify.com/v1/audio-analysis/1TGWNtFzNZsNeqT6oBvXtw,169731,4
In My Bed,"Rotimi, Wale",0.637,0.501,0,-6.148,0,0.187,0.229,5.91E-05,0.099,0.431,103.993,audio_features,6XM53PbvlzhuNtJZtpl7RP,spotify:track:6XM53PbvlzhuNtJZtpl7RP,https://api.spotify.com/v1/tracks/6XM53PbvlzhuNtJZtpl7RP,https://api.spotify.com/v1/audio-analysis/6XM53PbvlzhuNtJZtpl7RP,185461,4
Hide (feat. Seezyn),"Juice WRLD, Seezyn",0.715,0.638,5,-5.017,0,0.0751,0.0616,0,0.157,0.151,149.999,audio_features,6rz0dTA0PdhXImFV5EjM0w,spotify:track:6rz0dTA0PdhXImFV5EjM0w,https://api.spotify.com/v1/tracks/6rz0dTA0PdhXImFV5EjM0w,https://api.spotify.com/v1/audio-analysis/6rz0dTA0PdhXImFV5EjM0w,205800,4
On & On,"Cartoon, Daniel Levi",0.458,0.696,11,-4.742,1,0.0402,0.285,0,0.123,0.418,174.141,audio_features,4B2kkxg3wKSTZw5JPaUtzQ,spotify:track:4B2kkxg3wKSTZw5JPaUtzQ,https://api.spotify.com/v1/tracks/4B2kkxg3wKSTZw5JPaUtzQ,https://api.spotify.com/v1/audio-analysis/4B2kkxg3wKSTZw5JPaUtzQ,207069,4
Don't Let Me Down (feat. Daya) - Illenium Remix,"The Chainsmokers, Daya, ILLENIUM",0.428,0.656,11,-3.712,1,0.075,0.0751,0.181,0.15,0.355,79.648,audio_features,15BlympuVSfZFROojEMY2M,spotify:track:15BlympuVSfZFROojEMY2M,https://api.spotify.com/v1/tracks/15BlympuVSfZFROojEMY2M,https://api.spotify.com/v1/audio-analysis/15BlympuVSfZFROojEMY2M,218933,4
Somebody That I Used To Know,"Gotye, Kimbra",0.865,0.521,0,-6.932,1,0.0371,0.548,0.000115,0.0989,0.748,129.059,audio_features,1qDrWA6lyx8cLECdZE7TV7,spotify:track:1qDrWA6lyx8cLECdZE7TV7,https://api.spotify.com/v1/tracks/1qDrWA6lyx8cLECdZE7TV7,https://api.spotify.com/v1/audio-analysis/1qDrWA6lyx8cLECdZE7TV7,244885,4
Somebody,Lukx,0.797,0.545,10,-8.93,0,0.107,0.148,0.0363,0.0828,0.821,95.495,audio_features,6qb3CraBH8PL6jOKRnACXV,spotify:track:6qb3CraBH8PL6jOKRnACXV,https://api.spotify.com/v1/tracks/6qb3CraBH8PL6jOKRnACXV,https://api.spotify.com/v1/audio-analysis/6qb3CraBH8PL6jOKRnACXV,194450,4
Lemon Tree,Fools Garden,0.663,0.475,1,-8.834,1,0.0417,0.643,0,0.122,0.644,143.175,audio_features,4fXGWiVhlOLdhwRDP6pIFG,spotify:track:4fXGWiVhlOLdhwRDP6pIFG,https://api.spotify.com/v1/tracks/4fXGWiVhlOLdhwRDP6pIFG,https://api.spotify.com/v1/audio-analysis/4fXGWiVhlOLdhwRDP6pIFG,191027,4
Something Beautiful (feat. Masked Wolf),"Tom Walker, Masked Wolf",0.615,0.746,10,-5.196,0,0.0683,0.186,0,0.233,0.361,89.872,audio_features,0dNc4kZNk8JrdQCmrVPBqI,spotify:track:0dNc4kZNk8JrdQCmrVPBqI,https://api.spotify.com/v1/tracks/0dNc4kZNk8JrdQCmrVPBqI,https://api.spotify.com/v1/audio-analysis/0dNc4kZNk8JrdQCmrVPBqI,186952,4
Sky Walker (feat. Travis Scott),"Miguel, Travis Scott",0.674,0.506,6,-10.532,1,0.0434,0.173,0,0.0866,0.183,145.965,audio_features,5WoaF1B5XIEnWfmb5NZikf,spotify:track:5WoaF1B5XIEnWfmb5NZikf,https://api.spotify.com/v1/tracks/5WoaF1B5XIEnWfmb5NZikf,https://api.spotify.com/v1/audio-analysis/5WoaF1B5XIEnWfmb5NZikf,259333,4
Bring Me To Life,Evanescence,0.331,0.943,4,-3.188,0,0.0698,0.00721,2.06E-06,0.242,0.296,94.612,audio_features,0COqiPhxzoWICwFCS4eZcp,spotify:track:0COqiPhxzoWICwFCS4eZcp,https://api.spotify.com/v1/tracks/0COqiPhxzoWICwFCS4eZcp,https://api.spotify.com/v1/audio-analysis/0COqiPhxzoWICwFCS4eZcp,235893,4
FRIENDS,"Marshmello, Anne-Marie",0.626,0.88,9,-2.384,0,0.0504,0.205,0,0.128,0.534,95.079,audio_features,08bNPGLD8AhKpnnERrAc6G,spotify:track:08bNPGLD8AhKpnnERrAc6G,https://api.spotify.com/v1/tracks/08bNPGLD8AhKpnnERrAc6G,https://api.spotify.com/v1/audio-analysis/08bNPGLD8AhKpnnERrAc6G,202621,4
Fly Away,"TheFatRat, Anjulie",0.597,0.581,1,-4.565,0,0.0366,0.59,4.38E-06,0.137,0.212,147.987,audio_features,0hTrQoqDmFnA4S1PC265e1,spotify:track:0hTrQoqDmFnA4S1PC265e1,https://api.spotify.com/v1/tracks/0hTrQoqDmFnA4S1PC265e1,https://api.spotify.com/v1/audio-analysis/0hTrQoqDmFnA4S1PC265e1,194268,4
Rise Up,TheFatRat,0.614,0.694,10,-5.713,0,0.0932,0.254,2.63E-06,0.0733,0.578,163.942,audio_features,6inzGTxyGsXVjpVKtFGrcE,spotify:track:6inzGTxyGsXVjpVKtFGrcE,https://api.spotify.com/v1/tracks/6inzGTxyGsXVjpVKtFGrcE,https://api.spotify.com/v1/audio-analysis/6inzGTxyGsXVjpVKtFGrcE,169756,4
Alone,Marshmello,0.631,0.953,2,-3.739,1,0.0343,0.0241,0.0155,0.108,0.422,141.99,audio_features,3MEYFivt6bilQ9q9mFWZ4g,spotify:track:3MEYFivt6bilQ9q9mFWZ4g,https://api.spotify.com/v1/tracks/3MEYFivt6bilQ9q9mFWZ4g,https://api.spotify.com/v1/audio-analysis/3MEYFivt6bilQ9q9mFWZ4g,273803,4
I'm a Mess,Bebe Rexha,0.63,0.694,11,-6.257,0,0.0253,0.00281,0,0.0719,0.216,97.005,audio_features,04ZTP5KsCypmtCmQg5tH9R,spotify:track:04ZTP5KsCypmtCmQg5tH9R,https://api.spotify.com/v1/tracks/04ZTP5KsCypmtCmQg5tH9R,https://api.spotify.com/v1/audio-analysis/04ZTP5KsCypmtCmQg5tH9R,195519,4
Solo (feat. Demi Lovato),"Clean Bandit, Demi Lovato",0.74,0.622,11,-4.608,0,0.0446,0.0357,4.85E-05,0.356,0.556,104.966,audio_features,3NuK5xMlSlB6K2Qp16zf3h,spotify:track:3NuK5xMlSlB6K2Qp16zf3h,https://api.spotify.com/v1/tracks/3NuK5xMlSlB6K2Qp16zf3h,https://api.spotify.com/v1/audio-analysis/3NuK5xMlSlB6K2Qp16zf3h,222707,4
Self Control,Bebe Rexha,0.652,0.773,11,-4.815,0,0.0337,0.0593,0,0.0615,0.183,97.515,audio_features,14FmT2vkYihAs64ixAbk6t,spotify:track:14FmT2vkYihAs64ixAbk6t,https://api.spotify.com/v1/tracks/14FmT2vkYihAs64ixAbk6t,https://api.spotify.com/v1/audio-analysis/14FmT2vkYihAs64ixAbk6t,174507,4
Without Me,Halsey,0.752,0.488,6,-7.05,1,0.0705,0.293,9.20E-06,0.0936,0.533,136.07,audio_features,6FZDfxM3a3UCqtzo5pxSLZ,spotify:track:6FZDfxM3a3UCqtzo5pxSLZ,https://api.spotify.com/v1/tracks/6FZDfxM3a3UCqtzo5pxSLZ,https://api.spotify.com/v1/audio-analysis/6FZDfxM3a3UCqtzo5pxSLZ,201661,4
Fly,"Marshmello, Leah Culver",0.63,0.9,4,-3.955,1,0.0387,0.000639,0.852,0.203,0.155,134.988,audio_features,2HO0uCyq8jOveEzvmo4JEu,spotify:track:2HO0uCyq8jOveEzvmo4JEu,https://api.spotify.com/v1/tracks/2HO0uCyq8jOveEzvmo4JEu,https://api.spotify.com/v1/audio-analysis/2HO0uCyq8jOveEzvmo4JEu,193778,4
Pokemon Ü,"Broderick Jones, It's Different",0.652,0.902,7,-4.216,0,0.191,0.0166,0.000229,0.161,0.141,149.894,audio_features,3dQci9qXkUUSoour1yruKo,spotify:track:3dQci9qXkUUSoour1yruKo,https://api.spotify.com/v1/tracks/3dQci9qXkUUSoour1yruKo,https://api.spotify.com/v1/audio-analysis/3dQci9qXkUUSoour1yruKo,193081,4
Ooh Ahh (My Life Be Like) (feat. Toby Mac),"Grits, TobyMac",0.757,0.862,2,-3.519,1,0.0695,0.114,0.000192,0.285,0.823,99.021,audio_features,2cGJxXXIBrxMhk2fWUJTLs,spotify:track:2cGJxXXIBrxMhk2fWUJTLs,https://api.spotify.com/v1/tracks/2cGJxXXIBrxMhk2fWUJTLs,https://api.spotify.com/v1/audio-analysis/2cGJxXXIBrxMhk2fWUJTLs,233173,4
Trumpets,Jason Derulo,0.635,0.691,0,-4.862,1,0.258,0.555,0,0.097,0.638,82.142,audio_features,154Z2G9kyrSZgmXmJwiytO,spotify:track:154Z2G9kyrSZgmXmJwiytO,https://api.spotify.com/v1/tracks/154Z2G9kyrSZgmXmJwiytO,https://api.spotify.com/v1/audio-analysis/154Z2G9kyrSZgmXmJwiytO,217419,4
Down,"Jay Sean, Lil Wayne",0.727,0.68,2,-4.498,1,0.0286,0.0101,0,0.0821,0.728,132.012,audio_features,6cmm1LMvZdB5zsCwX5BjqE,spotify:track:6cmm1LMvZdB5zsCwX5BjqE,https://api.spotify.com/v1/tracks/6cmm1LMvZdB5zsCwX5BjqE,https://api.spotify.com/v1/audio-analysis/6cmm1LMvZdB5zsCwX5BjqE,212507,4
Buy U a Drank (Shawty Snappin') (feat. Yung Joc),"T-Pain, Yung Joc",0.693,0.549,1,-8.141,1,0.119,0.0109,0,0.0677,0.605,80.028,audio_features,1tkMs9wDPknQ3ZHcKDw1ES,spotify:track:1tkMs9wDPknQ3ZHcKDw1ES,https://api.spotify.com/v1/tracks/1tkMs9wDPknQ3ZHcKDw1ES,https://api.spotify.com/v1/audio-analysis/1tkMs9wDPknQ3ZHcKDw1ES,227960,4
Look At Me Now (feat. Lil' Wayne & Busta Rhymes),"Chris Brown, Lil Wayne, Busta Rhymes",0.767,0.677,11,-6.128,0,0.184,0.0339,5.51E-06,0.144,0.538,146.155,audio_features,3hsmbFKT5Cujb5GQjqEU39,spotify:track:3hsmbFKT5Cujb5GQjqEU39,https://api.spotify.com/v1/tracks/3hsmbFKT5Cujb5GQjqEU39,https://api.spotify.com/v1/audio-analysis/3hsmbFKT5Cujb5GQjqEU39,222587,4
Up Down (Do This All Day) (feat. B.o.B),"T-Pain, B.o.B",0.778,0.498,5,-6.846,0,0.0562,0.256,0,0.295,0.464,96.995,audio_features,6lbhWl34Il0WXm5pX1fM9E,spotify:track:6lbhWl34Il0WXm5pX1fM9E,https://api.spotify.com/v1/tracks/6lbhWl34Il0WXm5pX1fM9E,https://api.spotify.com/v1/audio-analysis/6lbhWl34Il0WXm5pX1fM9E,231093,4
Better Days,OneRepublic,0.626,0.726,5,-5.015,1,0.0376,0.235,0,0.304,0.257,89.132,audio_features,2K0r5GD5zYlEMx2M7ZMcqG,spotify:track:2K0r5GD5zYlEMx2M7ZMcqG,https://api.spotify.com/v1/tracks/2K0r5GD5zYlEMx2M7ZMcqG,https://api.spotify.com/v1/audio-analysis/2K0r5GD5zYlEMx2M7ZMcqG,144530,4
Gold,Kiiara,0.6,0.412,8,-9.343,1,0.344,0.615,0.0025,0.134,0.408,113.049,audio_features,6ZSO7kPn8IMJFymyticbJO,spotify:track:6ZSO7kPn8IMJFymyticbJO,https://api.spotify.com/v1/tracks/6ZSO7kPn8IMJFymyticbJO,https://api.spotify.com/v1/audio-analysis/6ZSO7kPn8IMJFymyticbJO,225882,5
Whistle,Flo Rida,0.747,0.937,0,-5.746,1,0.0453,0.0208,0,0.29,0.739,103.976,audio_features,3bC1ahPIYt1btJzSSEyyrF,spotify:track:3bC1ahPIYt1btJzSSEyyrF,https://api.spotify.com/v1/tracks/3bC1ahPIYt1btJzSSEyyrF,https://api.spotify.com/v1/audio-analysis/3bC1ahPIYt1btJzSSEyyrF,224653,4
One Way or Another (Teenage Kicks),One Direction,0.489,0.867,4,-3.121,0,0.071,0.025,0,0.586,0.409,162.131,audio_features,3jZomvOBa5qfTo5HkqI1p5,spotify:track:3jZomvOBa5qfTo5HkqI1p5,https://api.spotify.com/v1/tracks/3jZomvOBa5qfTo5HkqI1p5,https://api.spotify.com/v1/audio-analysis/3jZomvOBa5qfTo5HkqI1p5,157293,4
Home,Edith Whiskers,0.725,0.199,2,-12.478,1,0.0357,0.982,0.00395,0.1,0.264,120.031,audio_features,2qPSa6HXjzwa9sLhNGpA1T,spotify:track:2qPSa6HXjzwa9sLhNGpA1T,https://api.spotify.com/v1/tracks/2qPSa6HXjzwa9sLhNGpA1T,https://api.spotify.com/v1/audio-analysis/2qPSa6HXjzwa9sLhNGpA1T,195359,4
I Wanna Love You,"Akon, Snoop Dogg",0.865,0.45,0,-9.387,1,0.0417,0.0359,1.28E-06,0.308,0.352,99.989,audio_features,6NncjnSD7JLEetWb9KqMRY,spotify:track:6NncjnSD7JLEetWb9KqMRY,https://api.spotify.com/v1/tracks/6NncjnSD7JLEetWb9KqMRY,https://api.spotify.com/v1/audio-analysis/6NncjnSD7JLEetWb9KqMRY,247067,4
I Don't Fuck With You,"Big Sean, E-40",0.824,0.733,1,-5.474,1,0.0614,0.0362,0,0.325,0.395,97.971,audio_features,7FYH5AW3bVfZHJIQpq3UOA,spotify:track:7FYH5AW3bVfZHJIQpq3UOA,https://api.spotify.com/v1/tracks/7FYH5AW3bVfZHJIQpq3UOA,https://api.spotify.com/v1/audio-analysis/7FYH5AW3bVfZHJIQpq3UOA,284387,4
Cold,"Maroon 5, Future",0.676,0.711,9,-6.285,0,0.129,0.127,0,0.049,0.508,99.908,audio_features,6Q8FQAJvftRsY6U16k1Idf,spotify:track:6Q8FQAJvftRsY6U16k1Idf,https://api.spotify.com/v1/tracks/6Q8FQAJvftRsY6U16k1Idf,https://api.spotify.com/v1/audio-analysis/6Q8FQAJvftRsY6U16k1Idf,234308,4
Talk Dirty (feat. 2 Chainz),"Jason Derulo, 2 Chainz",0.76,0.652,6,-7.321,1,0.232,0.0348,0,0.307,0.759,100.315,audio_features,2zFzwIQ7QdOnSWMKUQZRf7,spotify:track:2zFzwIQ7QdOnSWMKUQZRf7,https://api.spotify.com/v1/tracks/2zFzwIQ7QdOnSWMKUQZRf7,https://api.spotify.com/v1/audio-analysis/2zFzwIQ7QdOnSWMKUQZRf7,177685,4
Wiggle (feat. Snoop Dogg),"Jason Derulo, Snoop Dogg",0.697,0.621,9,-6.886,0,0.25,0.0802,0,0.162,0.721,81.946,audio_features,5lLWaxERQ4968sWjPyxxLm,spotify:track:5lLWaxERQ4968sWjPyxxLm,https://api.spotify.com/v1/tracks/5lLWaxERQ4968sWjPyxxLm,https://api.spotify.com/v1/audio-analysis/5lLWaxERQ4968sWjPyxxLm,193296,4
Rain Over Me (feat. Marc Anthony),"Pitbull, Marc Anthony",0.612,0.908,5,-2.105,1,0.064,0.00483,0,0.821,0.274,127.913,audio_features,5ImeVGPY7n6UQv0ZWC8Yc4,spotify:track:5ImeVGPY7n6UQv0ZWC8Yc4,https://api.spotify.com/v1/tracks/5ImeVGPY7n6UQv0ZWC8Yc4,https://api.spotify.com/v1/audio-analysis/5ImeVGPY7n6UQv0ZWC8Yc4,231573,4
I Know You Want Me (Calle Ocho),Pitbull,0.82,0.731,9,-6.02,1,0.159,0.0133,1.94E-05,0.131,0.793,127.076,audio_features,5RzFJd6W40SDTyZkX6xx45,spotify:track:5RzFJd6W40SDTyZkX6xx45,https://api.spotify.com/v1/tracks/5RzFJd6W40SDTyZkX6xx45,https://api.spotify.com/v1/audio-analysis/5RzFJd6W40SDTyZkX6xx45,237120,4
Better On Me (feat. Ty Dolla $ign),"Pitbull, Ty Dolla $ign",0.781,0.629,7,-6.565,0,0.18,0.0701,0,0.131,0.442,125.938,audio_features,0vLlEo1D4VRiGzMLxLbsh2,spotify:track:0vLlEo1D4VRiGzMLxLbsh2,https://api.spotify.com/v1/tracks/0vLlEo1D4VRiGzMLxLbsh2,https://api.spotify.com/v1/audio-analysis/0vLlEo1D4VRiGzMLxLbsh2,227947,4
"Celebrate (From the Original Motion Picture ""Penguins of Madagascar"")",Pitbull,0.686,0.861,9,-2.571,0,0.0622,0.012,1.47E-05,0.0512,0.929,126.987,audio_features,65JeE5i2dGrL9ipfeuvSAE,spotify:track:65JeE5i2dGrL9ipfeuvSAE,https://api.spotify.com/v1/tracks/65JeE5i2dGrL9ipfeuvSAE,https://api.spotify.com/v1/audio-analysis/65JeE5i2dGrL9ipfeuvSAE,191813,4
Black and Yellow,Wiz Khalifa,0.684,0.834,2,-4.524,0,0.0675,0.0646,0,0.271,0.538,164.02,audio_features,5A6OHHy73AR5tLxgTc98zz,spotify:track:5A6OHHy73AR5tLxgTc98zz,https://api.spotify.com/v1/tracks/5A6OHHy73AR5tLxgTc98zz,https://api.spotify.com/v1/audio-analysis/5A6OHHy73AR5tLxgTc98zz,217667,4
New Thang,Redfoo,0.743,0.841,0,-5.189,1,0.0391,0.0156,0,0.133,0.814,100.003,audio_features,5hGSM1NIumwLgI0Y97X9xB,spotify:track:5hGSM1NIumwLgI0Y97X9xB,https://api.spotify.com/v1/tracks/5hGSM1NIumwLgI0Y97X9xB,https://api.spotify.com/v1/audio-analysis/5hGSM1NIumwLgI0Y97X9xB,226800,4
GDFR (feat. Sage the Gemini & Lookas),"Flo Rida, Sage The Gemini, Lookas",0.657,0.827,5,-4.036,1,0.0734,0.000704,0.00534,0.065,0.69,145.889,audio_features,26rdOwwjC2UnweK3xeS58u,spotify:track:26rdOwwjC2UnweK3xeS58u,https://api.spotify.com/v1/tracks/26rdOwwjC2UnweK3xeS58u,https://api.spotify.com/v1/audio-analysis/26rdOwwjC2UnweK3xeS58u,190186,4
